"소재지(시군구)별(1)",소재지(시군구)별(2),2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"전북특별자치도",고창군,54529,22253,32276,21394,33135,40.81,39.23,53386,21787,31599,21110,32276,40.81,39.54,52338,22101,30237,20859,31479,42.23,39.85,51750,19505,32245,20667,31083,37.69,39.94,50982,19216,31766,20416,30566,37.69,40.05
"전북특별자치도",부안군,52140,26920,25220,21003,31137,51.63,40.28,50795,26859,23936,20837,29958,52.88,41.02,50094,26643,23451,20794,29300,53.19,41.51,49187,26219,22968,20569,28618,53.30,41.82,48066,25638,22428,20138,27928,53.34,41.90
"전라남도",소계,1851549,1324815,526734,1247486,604063,71.55,67.38,1832803,1325445,507358,1237652,595151,72.32,67.53,1817697,1333674,484023,1227133,590564,73.37,67.51,1804217,1352944,451273,1220730,583487,74.99,67.66,1788819,1351596,437223,1216093,572726,75.56,67.98
"전라남도",목포시,224044,224044,0,224044,0,100.00,100.00,218589,218589,0,218589,0,100.00,100.00,216939,216939,0,216939,0,100.00,100.00,214156,214156,0,214156,0,100.00,100.00,209890,209890,0,209890,0,100.00,100.00
"전라남도",여수시,280242,240223,40019,239931,40311,85.72,85.62,276762,237237,39525,235814,40948,85.72,85.20,274765,238237,36528,233492,41273,86.71,84.98,271696,256984,14712,231088,40608,94.59,85.05,267816,245330,22486,227600,40216,91.60,84.98
"전라남도",순천시,282189,254335,27854,192580,89609,90.13,68.25,281436,253656,27780,191326,90110,90.13,67.98,278737,251656,27081,186257,92480,90.28,66.82,278137,256023,22114,185908,92229,92.05,66.84,276329,254359,21970,185828,90501,92.05,67.25
"전라남도",나주시,115613,77773,37840,79516,36097,67.27,68.78,116726,78553,38173,81806,34920,67.30,70.08,116456,81145,35311,81147,35309,69.68,69.68,117377,81787,35590,81371,36006,69.68,69.32,116654,83497,33157,81232,35422,71.58,69.63
"전라남도",광양시,151769,136592,15177,136016,15753,90.00,89.62,150531,135973,14558,133133,17398,90.33,88.44,152168,137452,14716,134990,17178,90.33,88.71,152666,137902,14764,135892,16774,90.33,89.01,154692,139732,14960,138506,16186,90.33,89.54
"전라남도",담양군,46280,28886,17394,14667,31613,62.42,31.69,46180,28824,17356,15164,31016,62.42,32.84,45792,28630,17162,15243,30549,62.52,33.29,45373,28367,17006,15271,30102,62.52,33.66,44623,27898,16725,14964,29659,62.52,33.53
"전라남도",곡성군,28039,10258,17781,7841,20198,36.58,27.96,27535,10248,17287,7788,19747,37.22,28.28,27060,10048,17012,7612,19448,37.13,28.13,26905,10015,16890,7552,19353,37.22,28.07,26566,9889,16677,7595,18971,37.22,28.59
"전라남도",구례군,25719,10913,14806,10845,14874,42.43,42.17,25235,13344,11891,10730,14505,52.88,42.52,24655,13029,11626,10510,14145,52.85,42.63,24314,12820,11494,10326,13988,52.73,42.47,24025,12645,11380,10262,13763,52.63,42.71
"전라남도",고흥군,63922,33602,30320,23185,40737,52.57,36.27,62762,32992,29770,22893,39869,52.57,36.48,61880,32882,28998,22816,39064,53.14,36.87,61113,32885,28228,22591,38522,53.81,36.97,60190,32388,27802,22507,37683,53.81,37.39
"전라남도",보성군,40482,19018,21464,21108,19374,46.98,52.14,39375,18361,21014,20340,19035,46.63,51.66,38471,18220,20251,19843,18628,47.36,51.58,37686,17550,20136,19527,18159,46.57,51.81,37045,17210,19835,19253,17792,46.46,51.97
"전라남도",화순군,62522,39358,23164,39066,23456,62.95,62.48,62624,50200,12424,39707,22917,80.16,63.41,62024,50178,11846,39470,22554,80.90,63.64,61254,48968,12286,39163,22091,79.94,63.94,60735,49016,11719,39132,21603,80.70,64.43
"전라남도",장흥군,37800,23769,14031,23872,13928,62.88,63.15,36547,22949,13598,23039,13508,62.79,63.04,35650,22518,13132,22519,13131,63.16,63.17,35046,22109,12937,22139,12907,63.09,63.17,34451,22372,12079,21887,12564,64.94,63.53
"전라남도",강진군,34597,13773,20824,13722,20875,39.81,39.66,33753,12685,21068,13256,20497,37.58,39.27,33177,12275,20902,13077,20100,37.00,39.42,32722,12274,20448,12975,19747,37.51,39.65,32189,12074,20115,12823,19366,37.51,39.84
"전라남도",해남군,68806,24220,44586,24912,43894,35.20,36.21,67166,23643,43523,24523,42643,35.20,36.51,65831,23640,42191,24220,41611,35.91,36.79,64575,23750,40825,23950,40625,36.78,37.09,63120,48881,14239,23504,39616,77.44,37.24
"전라남도",영암군,53699,29556,24143,29702,23997,55.04,55.31,52937,29137,23800,29512,23425,55.04,55.75,52395,29137,23258,29421,22974,55.61,56.15,52350,29790,22560,29791,22559,56.91,56.91,51391,18901,32490,29341,22050,36.78,57.09
"전라남도",무안군,86132,57915,28217,61919,24213,67.24,71.89,91107,61260,29847,67597,23510,67.24,74.20,90608,60924,29684,67503,23105,67.24,74.50,90296,62157,28139,67359,22937,68.84,74.60,92687,63803,28884,70249,22438,68.84,75.79
"전라남도",함평군,32050,8448,23602,8401,23649,26.36,26.21,31274,8243,23031,8274,23000,26.36,26.46,30784,8067,22717,8268,22516,26.21,26.86,30601,7984,22617,8306,22295,26.09,27.14,30010,7878,22132,8196,21814,26.25,27.31
"전라남도",영광군,53099,33659,19440,33508,19591,63.39,63.10,51985,32655,19330,32877,19108,62.82,63.24,52197,33378,18819,33378,18819,63.95,63.95,51750,33220,18530,33280,18470,64.19,64.31,52098,33443,18655,33742,18356,64.19,64.77
"전라남도",장성군,44464,23517,20947,13517,30947,52.89,30.40,43365,22936,20429,13334,30031,52.89,30.75,43146,22536,20610,13394,29752,52.23,31.04,42543,21633,20910,13502,29041,50.85,31.74,42026,20530,21496,13492,28534,48.85,32.10
"전라남도",완도군,49916,19542,30374,27260,22656,39.15,54.61,48631,19039,29592,26654,21977,39.15,54.81,47597,29791,17806,26052,21545,62.59,54.73,46641,29691,16950,25555,21086,63.66,54.79,45631,29048,16583,25075,20556,63.66,54.95
"전라남도",진도군,31227,11131,20096,11131,20096,35.65,35.65,30066,10717,19349,10749,19317,35.64,35.75,29507,8827,20680,10536,18971,29.91,35.71,28979,8694,20285,10479,18500,30.00,36.16,28478,8613,19865,10356,18122,30.24,36.36
"전라남도",신안군,38938,4283,34655,10743,28195,11.00,27.59,38217,4204,34013,10547,27670,11.00,27.60,37858,4165,33693,10446,27412,11.00,27.59,38037,4185,33852,10549,27488,11.00,27.73,38173,4199,33974,10659,27514,11.00,27.92
"경상북도",소계,2639422,2059868,579554,1991775,647647,78.04,75.46,2626609,2053158,573451,2015396,611213,78.17,76.73,2600492,2051295,549197,1995486,605006,78.88,76.73,2554324,2042020,512304,1971364,582960,79.94,77.18,2531384,2016062,515322,1978650,552734,79.64,78.16
"경상북도",포항시,502916,457890,45026,464385,38531,91.05,92.34,503852,458742,45110,465570,38282,91.05,92.40,496650,454540,42110,458834,37816,91.52,92.39,493033,451230,41803,456033,37000,91.52,92.50,491581,449901,41680,455607,35974,91.52,92.68
"경상북도",경주시,253502,213804,39698,197654,55848,84.34,77.97,251889,213004,38885,196914,54975,84.56,78.17,249607,214000,35607,194953,54654,85.73,78.10,247489,212170,35319,193123,54366,85.73,78.03,244769,209465,35304,190418,54351,85.58,77.79
"경상북도",김천시,140548,97556,42992,104687,35861,69.41,74.48,140239,97340,42899,105003,35236,69.41,74.87,139324,97527,41797,104323,35001,70.00,74.88,137515,107962,29553,103217,34298,78.51,75.06,135446,103797,31649,101922,33524,76.63,75.25
"경상북도",안동시,158907,118704,40203,122170,36737,74.70,76.88,156972,117259,39713,120776,36196,74.70,76.94,154610,121541,33069,118969,35641,78.61,76.95,152935,120224,32711,117855,35080,78.61,77.06,153159,120757,32402,118378,34781,78.84,77.29
"경상북도",구미시,416328,392927,23401,376566,39762,94.38,90.45,412581,389064,23517,399864,12717,94.30,96.92,408110,384692,23418,395702,12408,94.26,96.96,405506,382237,23269,393376,12130,94.26,97.01,404820,382965,21855,392965,11855,94.60,97.07
"경상북도",영주시,103119,83542,19577,82284,20835,81.02,79.80,101942,82588,19354,81673,20269,81.01,80.12,100749,85783,14966,80904,19845,85.15,80.30,100199,85430,14769,80706,19493,85.26,80.55,98870,84297,14573,79721,19149,85.26,80.63
"경상북도",영천시,102015,66004,36011,66398,35617,64.70,65.09,101888,65922,35966,66924,34964,64.70,65.68,101088,65925,35163,66447,34641,65.22,65.73,100212,65487,34725,65566,34646,65.35,65.43,98143,64135,34008,63923,34220,65.35,65.13
"경상북도",상주시,97228,50371,46857,56935,40293,51.81,58.56,95566,49571,45995,56153,39413,51.87,58.76,94823,49185,45638,55749,39074,51.87,58.79,93858,48687,45171,55214,38644,51.87,58.83,91850,47672,44178,54143,37707,51.90,58.95
"경상북도",문경시,71406,52840,18566,52610,18796,74.00,73.68,71154,52651,18503,52231,18923,74.00,73.41,70373,52076,18297,51713,18660,74.00,73.48,68755,50245,18510,50583,18172,73.08,73.57,67257,41633,25624,49522,17735,61.90,73.63
"경상북도",경산시,263728,233768,29960,242045,21683,88.64,91.78,268369,238948,29421,247284,21085,89.04,92.14,267725,238960,28765,246962,20763,89.26,92.24,266205,238950,27255,245831,20374,89.76,92.35,266398,239110,27288,246527,19871,89.76,92.54
"경상북도",군위군,23256,4447,18809,8193,15063,19.12,35.23,22945,4388,18557,8161,14784,19.12,35.57,23340,5867,17473,8275,15065,25.14,35.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경상북도",의성군,51724,26319,25405,13447,38277,50.88,26.00,50632,25557,25075,12971,37661,50.48,25.62,50186,25253,24933,12811,37375,50.32,25.53,50086,25203,24883,12676,37410,50.32,25.31,48690,24500,24190,12296,36394,50.32,25.25
"경상북도",청송군,25044,11786,13258,5196,19848,47.06,20.75,24539,11370,13169,5108,19431,46.33,20.82,24295,11304,12991,5085,19210,46.53,20.93,24019,11238,12781,5016,19003,46.79,20.88,23716,11034,12682,4849,18867,46.53,20.45
"경상북도",영양군,16692,7254,9438,7305,9387,43.46,43.76,16320,7248,9072,7125,9195,44.41,43.66,16022,6386,9636,7025,8997,39.86,43.85,15661,6651,9010,6867,8794,42.47,43.85,15328,6438,8890,6685,8643,42.00,43.61
"경상북도",영덕군,36313,18122,18191,11040,25273,49.90,30.40,35314,16963,18351,10740,24574,48.03,30.41,34650,17730,16920,10580,24070,51.17,30.53,34055,18010,16045,10414,23641,52.89,30.58,33210,15420,17790,10208,23002,46.43,30.74
"경상북도",청도군,42263,15760,26503,20245,22018,37.29,47.90,41891,15401,26490,20053,21838,36.76,47.87,41614,15400,26214,19899,21715,37.01,47.82,41316,15290,26026,19658,21658,37.01,47.58,40582,15018,25564,19199,21383,37.01,47.31
"경상북도",고령군,31361,18534,12827,10077,21284,59.10,32.13,30626,18069,12557,9886,20740,59.00,32.28,30353,17971,12382,9827,20526,59.21,32.38,30139,17700,12439,9660,20479,58.73,32.05,30062,17737,12325,9404,20658,59.00,31.28
"경상북도",성주군,43414,13732,29682,13737,29677,31.63,31.64,42842,13551,29291,13518,29324,31.63,31.55,42566,13464,29102,13376,29190,31.63,31.42,42086,13312,28774,13300,28786,31.63,31.60,41452,13285,28167,13272,28180,32.05,32.02
"경상북도",칠곡군,114758,94976,19782,88638,26120,82.76,77.24,113822,94472,19350,88316,25506,83.00,77.59,112487,93364,19123,87602,24885,83.00,77.88,110581,91958,18623,86312,24269,83.16,78.05,107383,89222,18161,83718,23665,83.09,77.96
"경상북도",예천군,55613,31060,24553,14801,40812,55.85,26.61,55739,31578,24161,14548,41191,56.65,26.10,55755,31570,24185,14333,41422,56.62,25.71,55325,31600,23725,14059,41266,57.12,25.41,54609,31775,22834,34593,20016,58.19,63.35
"경상북도",봉화군,31494,10028,21466,10008,21486,31.84,31.78,30762,9795,20967,9701,21061,31.84,31.54,30139,9506,20633,9507,20632,31.54,31.54,29603,9404,20199,9371,20232,31.77,31.66,28836,9228,19608,9083,19753,32.00,31.50
"경상북도",울진군,48716,34058,14658,16920,31796,69.91,34.73,47858,33459,14399,16599,31259,69.91,34.68,47030,32880,14150,16239,30791,69.91,34.53,46669,32628,14041,16104,30565,69.91,34.51,46124,32247,13877,15862,30262,69.91,34.39
"경상북도",울릉군,9077,6386,2691,6434,2643,70.35,70.88,8867,6218,2649,6278,2589,70.13,70.80,8996,6371,2625,6371,2625,70.82,70.82,9077,6404,2673,6423,2654,70.55,70.76,9099,6426,2673,6355,2744,70.62,69.84
"경상남도",소계,3340216,2891466,448750,2637819,702397,86.57,78.97,3314183,2867756,446427,2619729,694454,86.53,79.05,3280493,2858005,422488,2593448,687045,87.12,79.06,3251158,2843389,407769,2565122,686036,87.46,78.90,3228380,2821395,406985,2541431,686949,87.39,78.72
"경상남도",창원시,1036738,1016936,19802,961887,74851,98.09,92.78,1032741,1013015,19726,958644,74097,98.09,92.83,1021487,1002515,18972,948343,73144,98.14,92.84,1009038,992496,16542,936425,72613,98.36,92.80,999858,984860,14998,928033,71825,98.50,92.82
"경상남도",진주시,348096,317695,30401,286506,61590,91.27,82.31,347097,316783,30314,285692,61405,91.27,82.31,343782,313758,30024,283303,60479,91.27,82.41,341074,311287,29787,281405,59669,91.27,82.51,338785,311094,27691,280201,58584,91.83,82.71
"경상남도",통영시,128293,95479,32814,76055,52238,74.42,59.28,125383,87768,37615,73829,51554,70.00,58.88,122681,98077,24604,71772,50909,79.94,58.50,120551,96479,24072,70208,50343,80.03,58.24,118481,94740,23741,68389,50092,79.96,57.72
"경상남도",사천시,111105,94695,16410,63562,47543,85.23,57.21,109953,94356,15597,62428,47525,85.81,56.78,109369,93796,15573,61820,47549,85.76,56.52,109030,93505,15525,60862,48168,85.76,55.82,108504,93053,15451,59642,48862,85.76,54.97
"경상남도",김해시,542338,527618,14720,496700,45638,97.29,91.58,537673,523080,14593,492713,44960,97.29,91.64,535129,520774,14355,490772,44357,97.32,91.71,533659,520994,12665,489486,44173,97.63,91.72,531676,519058,12618,488087,43589,97.63,91.80
"경상남도",밀양시,104831,68926,35905,66723,38108,65.75,63.65,103525,68067,35458,66240,37285,65.75,63.98,102945,66314,36631,66114,36831,64.42,64.22,102084,65703,36381,65542,36542,64.36,64.20,100691,64806,35885,64501,36190,64.36,64.06
"경상남도",거제시,245754,199577,46177,191893,53861,81.21,78.08,241216,195892,45324,188351,52865,81.21,78.08,236662,191696,44966,185004,51658,81.00,78.17,234038,193795,40243,182844,51194,82.80,78.13,232972,184407,48565,182959,50013,79.15,78.53
"경상남도",양산시,352229,348863,3366,292309,59920,99.04,82.99,354726,351355,3371,293219,61507,99.05,82.66,353792,350456,3336,290590,63202,99.06,82.14,355122,351789,3333,285960,69162,99.06,80.52,359531,356165,3366,280413,79118,99.06,77.99
"경상남도",의령군,26800,12500,14300,9543,17257,46.64,35.61,26322,12225,14097,9458,16864,46.44,35.93,26061,12421,13640,9344,16717,47.66,35.85,25475,11780,13695,9104,16371,46.24,35.74,25150,11569,13581,9033,16117,46.00,35.92
"경상남도",함안군,64182,38233,25949,38152,26030,59.57,59.44,62547,37259,25288,37205,25342,59.57,59.48,61456,36759,24697,36525,24931,59.81,59.43,60203,35882,24321,35682,24521,59.60,59.27,58842,35070,23772,34949,23893,59.60,59.39
"경상남도",창녕군,61301,34526,26775,29257,32044,56.32,47.73,60129,33866,26263,28659,31470,56.32,47.66,58372,32483,25889,28026,30346,55.65,48.01,57083,31766,25317,27465,29618,55.65,48.11,56085,31211,24874,26983,29102,55.65,48.11
"경상남도",고성군,51361,24484,26877,24493,26868,47.67,47.69,50478,24063,26415,23986,26492,47.67,47.52,50448,23711,26737,23919,26529,47.00,47.41,49468,23350,26118,23309,26159,47.20,47.12,48005,22796,25209,22770,25235,47.49,47.43
"경상남도",남해군,42958,13167,29791,13222,29736,30.65,30.78,42266,12955,29311,13087,29179,30.65,30.96,41579,12749,28830,12848,28731,30.66,30.90,40780,12499,28281,12581,28199,30.65,30.85,39832,11949,27883,12257,27575,30.00,30.77
"경상남도",하동군,44785,8957,35828,10021,34764,20.00,22.38,43449,8261,35188,9724,33725,19.01,22.38,42465,8756,33709,9570,32895,20.62,22.54,41606,8579,33027,9435,32171,20.62,22.68,40765,8561,32204,9229,31536,21.00,22.64
"경상남도",산청군,34857,5420,29437,6840,28017,15.55,19.62,34360,5316,29044,6736,27624,15.47,19.60,34028,5216,28812,6672,27356,15.33,19.61,33752,5200,28552,6730,27022,15.41,19.94,33259,5191,28068,6527,26732,15.61,19.62
"경상남도",함양군,39080,18399,20681,18418,20662,47.08,47.13,38310,18090,20220,18109,20201,47.22,47.27,37708,24034,13674,17888,19820,63.74,47.44,36945,24030,12915,17483,19462,65.04,47.32,36131,23485,12646,17110,19021,65.00,47.36
"경상남도",거창군,61502,40597,20905,40899,20603,66.01,66.50,61073,40677,20396,40541,20532,66.60,66.38,60387,40220,20167,39933,20454,66.60,66.13,60047,39984,20063,39772,20275,66.59,66.23,59588,39685,19903,39699,19889,66.60,66.62
"경상남도",합천군,44006,25394,18612,11339,32667,57.71,25.77,42935,24728,18207,11108,31827,57.59,25.87,42142,24270,17872,11005,31137,57.59,26.11,41203,24271,16932,10829,30374,58.91,26.28,40225,23695,16530,10649,29576,58.91,26.47
"제주특별자치도",소계,674635,611670,62965,637882,36753,90.67,94.55,676759,612755,64004,639565,37194,90.54,94.50,678159,613564,64595,640477,37682,90.47,94.44,675252,612614,62638,637346,37906,90.72,94.39,670368,606672,63696,632544,37824,90.50,94.36
"제주특별자치도",제주시,492466,453857,38609,480020,12446,92.16,97.47,493096,453648,39448,480523,12573,92.00,97.45,493389,453794,39595,480647,12742,91.97,97.42,491654,453857,37797,478847,12807,92.31,97.40,488348,449280,39068,475661,12687,92.00,97.40
"제주특별자치도",서귀포시,182169,157813,24356,157862,24307,86.63,86.66,183663,159107,24556,159042,24621,86.63,86.59,184770,159770,25000,159830,24940,86.47,86.50,183598,158757,24841,158499,25099,86.47,86.33,182020,157392,24628,156883,25137,86.47,86.19
