±âÁØ³âµµ,ÇàÁ¤±¸¿ªÄÚµå,Åë°èÇ×¸ñ,Åë°è°ª
2023,38580380,ga_sd_005,438
2023,38580380,ga_sd_006,22
2023,38580390,ga_sd_001,265
2023,38580390,ga_sd_002,143
2023,38580390,ga_sd_003,14
2023,38580390,ga_sd_005,345
2023,38580390,ga_sd_006,32
2023,38580400,ga_sd_001,212
2023,38580400,ga_sd_002,139
2023,38580400,ga_sd_003,12
2023,38580400,ga_sd_005,277
2023,38580400,ga_sd_006,13
2023,38590110,ga_sd_001,3798
2023,38590110,ga_sd_002,6455
2023,38590110,ga_sd_003,484
2023,38590110,ga_sd_004,5
2023,38590110,ga_sd_005,5662
2023,38590110,ga_sd_006,297
2023,38590310,ga_sd_001,238
2023,38590310,ga_sd_002,159
2023,38590310,ga_sd_003,29
2023,38590310,ga_sd_005,325
2023,38590310,ga_sd_006,15
2023,38590320,ga_sd_001,282
2023,38590320,ga_sd_002,200
2023,38590320,ga_sd_003,39
2023,38590320,ga_sd_005,367
2023,38590320,ga_sd_006,12
2023,38590330,ga_sd_001,227
2023,38590330,ga_sd_002,136
2023,38590330,ga_sd_003,9
2023,38590330,ga_sd_005,311
2023,38590330,ga_sd_006,18
2023,38590340,ga_sd_001,241
2023,38590340,ga_sd_002,165
2023,38590340,ga_sd_003,13
2023,38590340,ga_sd_005,371
2023,38590340,ga_sd_006,9
2023,38590350,ga_sd_001,284
2023,38590350,ga_sd_002,194
2023,38590350,ga_sd_003,34
2023,38590350,ga_sd_005,436
2023,38590350,ga_sd_006,24
2023,38590360,ga_sd_001,273
2023,38590360,ga_sd_002,210
2023,38590360,ga_sd_003,27
2023,38590360,ga_sd_005,441
2023,38590360,ga_sd_006,27
2023,38590370,ga_sd_001,361
2023,38590370,ga_sd_002,222
2023,38590370,ga_sd_003,27
2023,38590370,ga_sd_005,546
2023,38590370,ga_sd_006,28
2023,38590380,ga_sd_001,201
2023,38590380,ga_sd_002,143
2023,38590380,ga_sd_003,19
2023,38590380,ga_sd_005,358
2023,38590380,ga_sd_006,19
2023,38590390,ga_sd_001,261
2023,38590390,ga_sd_002,158
2023,38590390,ga_sd_003,12
2023,38590390,ga_sd_005,376
2023,38590390,ga_sd_006,16
2023,38590400,ga_sd_001,545
2023,38590400,ga_sd_002,389
2023,38590400,ga_sd_003,37
2023,38590400,ga_sd_004,N/A
2023,38590400,ga_sd_005,792
2023,38590400,ga_sd_006,38
2023,38590410,ga_sd_001,220
2023,38590410,ga_sd_002,138
2023,38590410,ga_sd_003,12
2023,38590410,ga_sd_005,352
2023,38590410,ga_sd_006,17
2023,38600110,ga_sd_001,1181
2023,38600110,ga_sd_002,1677
2023,38600110,ga_sd_003,144
2023,38600110,ga_sd_005,1586
2023,38600110,ga_sd_006,99
2023,38600310,ga_sd_001,214
2023,38600310,ga_sd_002,128
2023,38600310,ga_sd_003,15
2023,38600310,ga_sd_004,N/A
2023,38600310,ga_sd_005,389
2023,38600310,ga_sd_006,15
2023,38600320,ga_sd_001,234
2023,38600320,ga_sd_002,145
2023,38600320,ga_sd_003,11
2023,38600320,ga_sd_005,383
2023,38600320,ga_sd_006,17
2023,38600330,ga_sd_001,540
2023,38600330,ga_sd_002,406
2023,38600330,ga_sd_003,50
2023,38600330,ga_sd_005,824
2023,38600330,ga_sd_006,54
2023,38600340,ga_sd_001,310
2023,38600340,ga_sd_002,241
2023,38600340,ga_sd_003,29
2023,38600340,ga_sd_005,526
2023,38600340,ga_sd_006,35
2023,38600350,ga_sd_001,305
2023,38600350,ga_sd_002,206
2023,38600350,ga_sd_003,25
2023,38600350,ga_sd_005,558
2023,38600350,ga_sd_006,21
2023,38600360,ga_sd_001,310
2023,38600360,ga_sd_002,253
2023,38600360,ga_sd_003,27
2023,38600360,ga_sd_005,485
2023,38600360,ga_sd_006,29
2023,38600370,ga_sd_001,196
2023,38600370,ga_sd_002,115
2023,38600370,ga_sd_003,14
2023,38600370,ga_sd_005,310
2023,38600370,ga_sd_006,18
2023,38600380,ga_sd_001,129
2023,38600380,ga_sd_002,79
2023,38600380,ga_sd_003,N/A
2023,38600380,ga_sd_005,207
2023,38600380,ga_sd_006,13
2023,38600390,ga_sd_001,202
2023,38600390,ga_sd_002,166
2023,38600390,ga_sd_003,11
2023,38600390,ga_sd_005,403
2023,38600390,ga_sd_006,25
2023,38600400,ga_sd_001,198
2023,38600400,ga_sd_002,138
2023,38600400,ga_sd_003,14
2023,38600400,ga_sd_005,341
2023,38600400,ga_sd_006,24
2023,38600410,ga_sd_001,182
2023,38600410,ga_sd_002,213
2023,38600410,ga_sd_003,18
2023,38600410,ga_sd_005,448
2023,38600410,ga_sd_006,13
2023,38600420,ga_sd_001,239
2023,38600420,ga_sd_002,162
2023,38600420,ga_sd_003,14
2023,38600420,ga_sd_005,485
2023,38600420,ga_sd_006,21
2023,38600430,ga_sd_001,418
2023,38600430,ga_sd_002,319
2023,38600430,ga_sd_003,43
2023,38600430,ga_sd_005,708
2023,38600430,ga_sd_006,36
2023,38600440,ga_sd_001,264
2023,38600440,ga_sd_002,174
2023,38600440,ga_sd_003,17
2023,38600440,ga_sd_005,412
2023,38600440,ga_sd_006,17
2023,38600450,ga_sd_001,300
2023,38600450,ga_sd_002,174
2023,38600450,ga_sd_003,20
2023,38600450,ga_sd_005,450
2023,38600450,ga_sd_006,16
2023,38600460,ga_sd_001,328
2023,38600460,ga_sd_002,202
2023,38600460,ga_sd_003,24
2023,38600460,ga_sd_005,527
2023,38600460,ga_sd_006,24
2023,39010110,ga_sd_001,1860
2023,39010110,ga_sd_002,3118
2023,39010110,ga_sd_003,358
2023,39010110,ga_sd_004,N/A
2023,39010110,ga_sd_005,3009
2023,39010110,ga_sd_006,377
2023,39010120,ga_sd_001,3107
2023,39010120,ga_sd_002,5911
2023,39010120,ga_sd_003,704
2023,39010120,ga_sd_004,11
2023,39010120,ga_sd_005,4812
2023,39010120,ga_sd_006,493
2023,39010130,ga_sd_001,1437
2023,39010130,ga_sd_002,2073
2023,39010130,ga_sd_003,297
2023,39010130,ga_sd_004,N/A
2023,39010130,ga_sd_005,2282
2023,39010130,ga_sd_006,248
2023,39010140,ga_sd_001,2265
2023,39010140,ga_sd_002,4072
2023,39010140,ga_sd_003,470
2023,39010140,ga_sd_004,N/A
2023,39010140,ga_sd_005,3029
2023,39010140,ga_sd_006,337
2023,39010310,ga_sd_001,1038
2023,39010310,ga_sd_002,1362
2023,39010310,ga_sd_003,139
2023,39010310,ga_sd_005,1430
2023,39010310,ga_sd_006,144
2023,39010320,ga_sd_001,198
2023,39010320,ga_sd_002,164
2023,39010320,ga_sd_003,24
2023,39010320,ga_sd_005,384
2023,39010320,ga_sd_006,39
2023,39010330,ga_sd_001,143
2023,39010330,ga_sd_002,207
2023,39010330,ga_sd_003,29
2023,39010330,ga_sd_004,N/A
2023,39010330,ga_sd_005,299
2023,39010330,ga_sd_006,35
2023,39010510,ga_sd_001,171
2023,39010510,ga_sd_002,281
2023,39010510,ga_sd_003,26
2023,39010510,ga_sd_005,580
2023,39010510,ga_sd_006,61
2023,39010520,ga_sd_001,2487
2023,39010520,ga_sd_002,5913
2023,39010520,ga_sd_003,540
2023,39010520,ga_sd_004,N/A
2023,39010520,ga_sd_005,3391
2023,39010520,ga_sd_006,260
2023,39010530,ga_sd_001,539
2023,39010530,ga_sd_002,1184
2023,39010530,ga_sd_003,94
2023,39010530,ga_sd_004,N/A
2023,39010530,ga_sd_005,1494
2023,39010530,ga_sd_006,114
2023,39010540,ga_sd_001,3276
2023,39010540,ga_sd_002,8925
2023,39010540,ga_sd_003,653
2023,39010540,ga_sd_004,6
2023,39010540,ga_sd_005,6464
2023,39010540,ga_sd_006,609
2023,39010550,ga_sd_001,1034
2023,39010550,ga_sd_002,2205
2023,39010550,ga_sd_003,243
2023,39010550,ga_sd_004,N/A
2023,39010550,ga_sd_005,1868
2023,39010550,ga_sd_006,132
2023,39010560,ga_sd_001,581
2023,39010560,ga_sd_002,1258
2023,39010560,ga_sd_003,112
2023,39010560,ga_sd_005,1585
2023,39010560,ga_sd_006,174
2023,39010570,ga_sd_001,502
2023,39010570,ga_sd_002,1065
2023,39010570,ga_sd_003,121
2023,39010570,ga_sd_005,1156
2023,39010570,ga_sd_006,109
2023,39010580,ga_sd_001,1082
2023,39010580,ga_sd_002,2373
2023,39010580,ga_sd_003,297
2023,39010580,ga_sd_004,5
2023,39010580,ga_sd_005,1663
2023,39010580,ga_sd_006,166
2023,39010590,ga_sd_001,774
2023,39010590,ga_sd_002,1469
2023,39010590,ga_sd_003,150
2023,39010590,ga_sd_004,N/A
2023,39010590,ga_sd_005,1262
2023,39010590,ga_sd_006,150
2023,39010600,ga_sd_001,1524
2023,39010600,ga_sd_002,4510
2023,39010600,ga_sd_003,348
2023,39010600,ga_sd_004,N/A
2023,39010600,ga_sd_005,2479
2023,39010600,ga_sd_006,164
2023,39010610,ga_sd_001,1509
2023,39010610,ga_sd_002,5046
2023,39010610,ga_sd_003,379
2023,39010610,ga_sd_004,N/A
2023,39010610,ga_sd_005,2476
2023,39010610,ga_sd_006,159
2023,39010620,ga_sd_001,437
2023,39010620,ga_sd_002,867
2023,39010620,ga_sd_003,97
2023,39010620,ga_sd_004,N/A
2023,39010620,ga_sd_005,715
2023,39010620,ga_sd_006,51
2023,39010630,ga_sd_001,2511
2023,39010630,ga_sd_002,7114
2023,39010630,ga_sd_003,430
2023,39010630,ga_sd_004,5
2023,39010630,ga_sd_005,5924
2023,39010630,ga_sd_006,411
2023,39010640,ga_sd_001,1047
2023,39010640,ga_sd_002,3061
2023,39010640,ga_sd_003,192
2023,39010640,ga_sd_004,N/A
2023,39010640,ga_sd_005,1356
2023,39010640,ga_sd_006,134
2023,39010650,ga_sd_001,2853
2023,39010650,ga_sd_002,6658
2023,39010650,ga_sd_003,475
2023,39010650,ga_sd_004,6
2023,39010650,ga_sd_005,9294
2023,39010650,ga_sd_006,1105
2023,39010660,ga_sd_001,3656
2023,39010660,ga_sd_002,10320
2023,39010660,ga_sd_003,625
2023,39010660,ga_sd_004,N/A
2023,39010660,ga_sd_005,7657
2023,39010660,ga_sd_006,840
2023,39010670,ga_sd_001,1363
2023,39010670,ga_sd_002,4325
2023,39010670,ga_sd_003,294
2023,39010670,ga_sd_004,5
2023,39010670,ga_sd_005,2073
2023,39010670,ga_sd_006,227
2023,39010680,ga_sd_001,337
2023,39010680,ga_sd_002,750
2023,39010680,ga_sd_003,93
2023,39010680,ga_sd_005,524
2023,39010680,ga_sd_006,72
2023,39010690,ga_sd_001,205
2023,39010690,ga_sd_002,511
2023,39010690,ga_sd_003,67
2023,39010690,ga_sd_004,N/A
2023,39010690,ga_sd_005,498
2023,39010690,ga_sd_006,59
2023,39020110,ga_sd_001,1652
2023,39020110,ga_sd_002,3827
2023,39020110,ga_sd_003,387
2023,39020110,ga_sd_004,N/A
2023,39020110,ga_sd_005,2909
2023,39020110,ga_sd_006,323
2023,39020120,ga_sd_001,1750
2023,39020120,ga_sd_002,2629
2023,39020120,ga_sd_003,410
2023,39020120,ga_sd_004,N/A
2023,39020120,ga_sd_005,2187
2023,39020120,ga_sd_006,219
2023,39020130,ga_sd_001,1427
2023,39020130,ga_sd_002,2049
2023,39020130,ga_sd_003,230
2023,39020130,ga_sd_004,N/A
2023,39020130,ga_sd_005,2571
2023,39020130,ga_sd_006,365
2023,39020310,ga_sd_001,1096
2023,39020310,ga_sd_002,1776
2023,39020310,ga_sd_003,245
2023,39020310,ga_sd_004,N/A
2023,39020310,ga_sd_005,1782
2023,39020310,ga_sd_006,221
2023,39020320,ga_sd_001,1133
2023,39020320,ga_sd_002,1810
2023,39020320,ga_sd_003,226
2023,39020320,ga_sd_004,N/A
2023,39020320,ga_sd_005,1869
2023,39020320,ga_sd_006,187
2023,39020510,ga_sd_001,357
2023,39020510,ga_sd_002,539
2023,39020510,ga_sd_003,107
2023,39020510,ga_sd_005,545
2023,39020510,ga_sd_006,59
2023,39020520,ga_sd_001,164
2023,39020520,ga_sd_002,249
2023,39020520,ga_sd_003,31
2023,39020520,ga_sd_005,619
2023,39020520,ga_sd_006,70
2023,39020530,ga_sd_001,249
2023,39020530,ga_sd_002,396
2023,39020530,ga_sd_003,63
2023,39020530,ga_sd_005,757
2023,39020530,ga_sd_006,68
2023,39020540,ga_sd_001,282
2023,39020540,ga_sd_002,428
2023,39020540,ga_sd_003,64
2023,39020540,ga_sd_005,838
2023,39020540,ga_sd_006,89
2023,39020550,ga_sd_001,497
2023,39020550,ga_sd_002,852
2023,39020550,ga_sd_003,126
2023,39020550,ga_sd_004,N/A
2023,39020550,ga_sd_005,537
2023,39020550,ga_sd_006,69
2023,39020560,ga_sd_001,471
2023,39020560,ga_sd_002,732
2023,39020560,ga_sd_003,117
2023,39020560,ga_sd_004,N/A
2023,39020560,ga_sd_005,634
2023,39020560,ga_sd_006,64
2023,39020570,ga_sd_001,1781
2023,39020570,ga_sd_002,4170
2023,39020570,ga_sd_003,318
2023,39020570,ga_sd_005,2801
2023,39020570,ga_sd_006,252
2023,39020580,ga_sd_001,766
2023,39020580,ga_sd_002,1995
2023,39020580,ga_sd_003,158
2023,39020580,ga_sd_004,N/A
2023,39020580,ga_sd_005,1047
2023,39020580,ga_sd_006,108
2023,39020590,ga_sd_001,1387
2023,39020590,ga_sd_002,2454
2023,39020590,ga_sd_003,245
2023,39020590,ga_sd_004,N/A
2023,39020590,ga_sd_005,2059
2023,39020590,ga_sd_006,168
2023,39020600,ga_sd_001,1063
2023,39020600,ga_sd_002,2179
2023,39020600,ga_sd_003,228
2023,39020600,ga_sd_004,N/A
2023,39020600,ga_sd_005,2246
2023,39020600,ga_sd_006,159
2023,39020610,ga_sd_001,966
2023,39020610,ga_sd_002,1932
2023,39020610,ga_sd_003,196
2023,39020610,ga_sd_004,N/A
2023,39020610,ga_sd_005,1962
2023,39020610,ga_sd_006,258
2023,39020620,ga_sd_001,370
2023,39020620,ga_sd_002,482
2023,39020620,ga_sd_003,85
2023,39020620,ga_sd_004,N/A
2023,39020620,ga_sd_005,672
2023,39020620,ga_sd_006,58
2023,11010,ga_sd_001,10142
2023,11010,ga_sd_002,20938
2023,11010,ga_sd_003,1879
2023,11010,ga_sd_004,8
2023,11010,ga_sd_005,29334
2023,11010,ga_sd_006,2206
2023,11020,ga_sd_001,9505
2023,11020,ga_sd_002,17536
2023,11020,ga_sd_003,1609
2023,11020,ga_sd_004,9
2023,11020,ga_sd_005,28293
2023,11020,ga_sd_006,2313
2023,11030,ga_sd_001,16892
2023,11030,ga_sd_002,32347
2023,11030,ga_sd_003,2649
2023,11030,ga_sd_004,17
2023,11030,ga_sd_005,42482
2023,11030,ga_sd_006,3935
2023,11040,ga_sd_001,21018
2023,11040,ga_sd_002,46869
2023,11040,ga_sd_003,3779
2023,11040,ga_sd_004,19
2023,11040,ga_sd_005,48111
2023,11040,ga_sd_006,3328
2023,11050,ga_sd_001,23957
2023,11050,ga_sd_002,54168
2023,11050,ga_sd_003,4183
2023,11050,ga_sd_004,15
2023,11050,ga_sd_005,71959
2023,11050,ga_sd_006,4330
2023,11060,ga_sd_001,24092
2023,11060,ga_sd_002,55432
2023,11060,ga_sd_003,4910
2023,11060,ga_sd_004,20
2023,11060,ga_sd_005,70959
2023,11060,ga_sd_006,4044
2023,11070,ga_sd_001,29577
2023,11070,ga_sd_002,66379
2023,11070,ga_sd_003,5193
2023,11070,ga_sd_004,14
2023,11070,ga_sd_005,66906
2023,11070,ga_sd_006,3754
2023,11080,ga_sd_001,30079
2023,11080,ga_sd_002,74827
2023,11080,ga_sd_003,6089
2023,11080,ga_sd_004,36
2023,11080,ga_sd_005,69148
2023,11080,ga_sd_006,4225
2023,11090,ga_sd_001,22095
2023,11090,ga_sd_002,49635
2023,11090,ga_sd_003,4044
2023,11090,ga_sd_004,17
2023,11090,ga_sd_005,52659
2023,11090,ga_sd_006,2913
2023,11100,ga_sd_001,24703
2023,11100,ga_sd_002,56182
2023,11100,ga_sd_003,4292
2023,11100,ga_sd_004,25
2023,11100,ga_sd_005,41525
2023,11100,ga_sd_006,2422
2023,11110,ga_sd_001,35415
2023,11110,ga_sd_002,95205
2023,11110,ga_sd_003,5926
2023,11110,ga_sd_004,20
2023,11110,ga_sd_005,65275
2023,11110,ga_sd_006,3928
2023,11120,ga_sd_001,35533
2023,11120,ga_sd_002,82418
2023,11120,ga_sd_003,6646
2023,11120,ga_sd_004,30
2023,11120,ga_sd_005,68850
2023,11120,ga_sd_006,5057
2023,11130,ga_sd_001,22170
2023,11130,ga_sd_002,51739
2023,11130,ga_sd_003,4219
2023,11130,ga_sd_004,18
2023,11130,ga_sd_005,56170
2023,11130,ga_sd_006,3850
2023,11140,ga_sd_001,26446
2023,11140,ga_sd_002,58369
2023,11140,ga_sd_003,4425
2023,11140,ga_sd_004,21
2023,11140,ga_sd_005,72112
2023,11140,ga_sd_006,6037
2023,11150,ga_sd_001,29301
2023,11150,ga_sd_002,84519
2023,11150,ga_sd_003,5365
2023,11150,ga_sd_004,17
2023,11150,ga_sd_005,47106
2023,11150,ga_sd_006,3171
2023,11160,ga_sd_001,41135
2023,11160,ga_sd_002,95468
2023,11160,ga_sd_003,6622
2023,11160,ga_sd_004,38
2023,11160,ga_sd_005,104509
2023,11160,ga_sd_006,7845
2023,11170,ga_sd_001,31499
2023,11170,ga_sd_002,68469
2023,11170,ga_sd_003,5190
2023,11170,ga_sd_004,28
2023,11170,ga_sd_005,61318
2023,11170,ga_sd_006,4753
2023,11180,ga_sd_001,18169
2023,11180,ga_sd_002,35739
2023,11180,ga_sd_003,2709
2023,11180,ga_sd_004,14
2023,11180,ga_sd_005,52033
2023,11180,ga_sd_006,3125
2023,11190,ga_sd_001,28568
2023,11190,ga_sd_002,58484
2023,11190,ga_sd_003,4448
2023,11190,ga_sd_004,24
2023,11190,ga_sd_005,77895
2023,11190,ga_sd_006,5489
2023,11200,ga_sd_001,27848
2023,11200,ga_sd_002,62578
2023,11200,ga_sd_003,4833
2023,11200,ga_sd_004,20
2023,11200,ga_sd_005,74443
2023,11200,ga_sd_006,4175
2023,11210,ga_sd_001,33736
2023,11210,ga_sd_002,64018
2023,11210,ga_sd_003,5140
2023,11210,ga_sd_004,18
2023,11210,ga_sd_005,150745
2023,11210,ga_sd_006,9509
2023,11220,ga_sd_001,27871
2023,11220,ga_sd_002,70758
2023,11220,ga_sd_003,5847
2023,11220,ga_sd_004,30
2023,11220,ga_sd_005,48756
2023,11220,ga_sd_006,4028
2023,11230,ga_sd_001,36246
2023,11230,ga_sd_002,91580
2023,11230,ga_sd_003,6634
2023,11230,ga_sd_004,31
2023,11230,ga_sd_005,76809
2023,11230,ga_sd_006,7595
2023,11240,ga_sd_001,46638
2023,11240,ga_sd_002,116315
2023,11240,ga_sd_003,8431
2023,11240,ga_sd_004,42
2023,11240,ga_sd_005,87140
2023,11240,ga_sd_006,7291
2023,11250,ga_sd_001,32761
2023,11250,ga_sd_002,83585
2023,11250,ga_sd_003,6003
2023,11250,ga_sd_004,19
2023,11250,ga_sd_005,62943
2023,11250,ga_sd_006,4288
2023,21010,ga_sd_001,3477
2023,21010,ga_sd_002,5142
2023,21010,ga_sd_003,401
2023,21010,ga_sd_004,N/A
2023,21010,ga_sd_005,11786
2023,21010,ga_sd_006,688
2023,21020,ga_sd_001,9430
2023,21020,ga_sd_002,16455
2023,21020,ga_sd_003,1438
2023,21020,ga_sd_004,5
2023,21020,ga_sd_005,20760
2023,21020,ga_sd_006,1016
2023,21030,ga_sd_001,8257
2023,21030,ga_sd_002,13612
2023,21030,ga_sd_003,1102
2023,21030,ga_sd_004,N/A
2023,21030,ga_sd_005,18603
2023,21030,ga_sd_006,1100
2023,21040,ga_sd_001,10565
2023,21040,ga_sd_002,17228
2023,21040,ga_sd_003,1406
2023,21040,ga_sd_004,N/A
2023,21040,ga_sd_005,20116
2023,21040,ga_sd_006,897
2023,21050,ga_sd_001,31522
2023,21050,ga_sd_002,58265
2023,21050,ga_sd_003,4265
2023,21050,ga_sd_004,14
2023,21050,ga_sd_005,70609
2023,21050,ga_sd_006,4859
2023,21060,ga_sd_001,22937
2023,21060,ga_sd_002,49474
2023,21060,ga_sd_003,3352
2023,21060,ga_sd_004,13
2023,21060,ga_sd_005,35220
2023,21060,ga_sd_006,1753
2023,21070,ga_sd_001,22722
2023,21070,ga_sd_002,43498
2023,21070,ga_sd_003,3400
2023,21070,ga_sd_004,14
2023,21070,ga_sd_005,40521
2023,21070,ga_sd_006,2542
2023,21080,ga_sd_001,24790
2023,21080,ga_sd_002,50486
2023,21080,ga_sd_003,3163
2023,21080,ga_sd_004,10
2023,21080,ga_sd_005,36975
2023,21080,ga_sd_006,1557
2023,21090,ga_sd_001,33872
2023,21090,ga_sd_002,68275
2023,21090,ga_sd_003,4442
2023,21090,ga_sd_004,19
2023,21090,ga_sd_005,50516
2023,21090,ga_sd_006,3095
2023,21100,ga_sd_001,27183
2023,21100,ga_sd_002,52262
2023,21100,ga_sd_003,3606
2023,21100,ga_sd_004,19
2023,21100,ga_sd_005,46442
2023,21100,ga_sd_006,2333
2023,21110,ga_sd_001,20213
2023,21110,ga_sd_002,35917
2023,21110,ga_sd_003,2583
2023,21110,ga_sd_004,9
2023,21110,ga_sd_005,40412
2023,21110,ga_sd_006,1780
2023,21120,ga_sd_001,10577
2023,21120,ga_sd_002,25951
2023,21120,ga_sd_003,1554
2023,21120,ga_sd_004,9
2023,21120,ga_sd_005,17355
2023,21120,ga_sd_006,1316
2023,21130,ga_sd_001,18170
2023,21130,ga_sd_002,35505
2023,21130,ga_sd_003,2532
2023,21130,ga_sd_004,9
2023,21130,ga_sd_005,30846
2023,21130,ga_sd_006,1763
2023,21140,ga_sd_001,16397
2023,21140,ga_sd_002,27301
2023,21140,ga_sd_003,2185
2023,21140,ga_sd_004,12
2023,21140,ga_sd_005,33549
2023,21140,ga_sd_006,2276
2023,21150,ga_sd_001,18565
2023,21150,ga_sd_002,34901
2023,21150,ga_sd_003,2295
2023,21150,ga_sd_004,7
2023,21150,ga_sd_005,36299
2023,21150,ga_sd_006,1747
2023,21510,ga_sd_001,14356
2023,21510,ga_sd_002,32161
2023,21510,ga_sd_003,2247
2023,21510,ga_sd_004,7
2023,21510,ga_sd_005,22500
2023,21510,ga_sd_006,1578
2023,22010,ga_sd_001,6983
2023,22010,ga_sd_002,14222
2023,22010,ga_sd_003,988
2023,22010,ga_sd_004,N/A
2023,22010,ga_sd_005,17795
2023,22010,ga_sd_006,1045
2023,22020,ga_sd_001,30412
2023,22020,ga_sd_002,60278
2023,22020,ga_sd_003,4247
2023,22020,ga_sd_004,19
2023,22020,ga_sd_005,53569
2023,22020,ga_sd_006,2578
2023,22030,ga_sd_001,15025
2023,22030,ga_sd_002,27258
2023,22030,ga_sd_003,2244
2023,22030,ga_sd_004,15
2023,22030,ga_sd_005,29219
2023,22030,ga_sd_006,1061
2023,22040,ga_sd_001,12749
2023,22040,ga_sd_002,21484
2023,22040,ga_sd_003,1802
2023,22040,ga_sd_004,5
2023,22040,ga_sd_005,33601
2023,22040,ga_sd_006,1361
2023,22050,ga_sd_001,34295
2023,22050,ga_sd_002,77728
2023,22050,ga_sd_003,4750
2023,22050,ga_sd_004,17
2023,22050,ga_sd_005,66216
2023,22050,ga_sd_006,2588
2023,22060,ga_sd_001,33147
2023,22060,ga_sd_002,76190
2023,22060,ga_sd_003,5061
2023,22060,ga_sd_004,22
2023,22060,ga_sd_005,47017
2023,22060,ga_sd_006,1874
2023,22070,ga_sd_001,44394
2023,22070,ga_sd_002,99163
2023,22070,ga_sd_003,5813
2023,22070,ga_sd_004,17
2023,22070,ga_sd_005,76944
2023,22070,ga_sd_006,2754
2023,22510,ga_sd_001,21969
2023,22510,ga_sd_002,49001
2023,22510,ga_sd_003,2775
2023,22510,ga_sd_004,11
2023,22510,ga_sd_005,30813
2023,22510,ga_sd_006,1774
2023,22520,ga_sd_001,4068
2023,22520,ga_sd_002,2481
2023,22520,ga_sd_003,281
2023,22520,ga_sd_004,N/A
2023,22520,ga_sd_005,3874
2023,22520,ga_sd_006,235
2023,23010,ga_sd_001,11879
2023,23010,ga_sd_002,25115
2023,23010,ga_sd_003,1690
2023,23010,ga_sd_004,10
2023,23010,ga_sd_005,29156
2023,23010,ga_sd_006,3031
2023,23020,ga_sd_001,5278
2023,23020,ga_sd_002,10573
2023,23020,ga_sd_003,889
2023,23020,ga_sd_004,7
2023,23020,ga_sd_005,8575
2023,23020,ga_sd_006,684
2023,23040,ga_sd_001,26048
2023,23040,ga_sd_002,75352
2023,23040,ga_sd_003,4795
2023,23040,ga_sd_004,18
2023,23040,ga_sd_005,38734
2023,23040,ga_sd_006,3631
2023,23050,ga_sd_001,36702
2023,23050,ga_sd_002,90925
2023,23050,ga_sd_003,6127
2023,23050,ga_sd_004,39
2023,23050,ga_sd_005,69808
2023,23050,ga_sd_006,5883
2023,23060,ga_sd_001,37819
2023,23060,ga_sd_002,90504
2023,23060,ga_sd_003,6241
2023,23060,ga_sd_004,25
2023,23060,ga_sd_005,64840
2023,23060,ga_sd_006,6151
2023,23070,ga_sd_001,21569
2023,23070,ga_sd_002,53458
2023,23070,ga_sd_003,3265
2023,23070,ga_sd_004,19
2023,23070,ga_sd_005,35229
2023,23070,ga_sd_006,3101
2023,23080,ga_sd_001,43034
2023,23080,ga_sd_002,118888
2023,23080,ga_sd_003,7665
2023,23080,ga_sd_004,39
2023,23080,ga_sd_005,68510
2023,23080,ga_sd_006,6919
2023,23090,ga_sd_001,31422
2023,23090,ga_sd_002,70889
2023,23090,ga_sd_003,5571
2023,23090,ga_sd_004,37
2023,23090,ga_sd_005,66456
2023,23090,ga_sd_006,6312
2023,23510,ga_sd_001,9317
2023,23510,ga_sd_002,8809
2023,23510,ga_sd_003,1305
2023,23510,ga_sd_004,15
2023,23510,ga_sd_005,9254
2023,23510,ga_sd_006,679
2023,23520,ga_sd_001,2225
2023,23520,ga_sd_002,2099
2023,23520,ga_sd_003,247
2023,23520,ga_sd_004,N/A
2023,23520,ga_sd_005,4716
2023,23520,ga_sd_006,588
2023,24010,ga_sd_001,10115
2023,24010,ga_sd_002,17190
2023,24010,ga_sd_003,1129
2023,24010,ga_sd_004,9
2023,24010,ga_sd_005,22991
2023,24010,ga_sd_006,1293
2023,24020,ga_sd_001,22692
2023,24020,ga_sd_002,51035
2023,24020,ga_sd_003,2889
2023,24020,ga_sd_004,11
2023,24020,ga_sd_005,49603
2023,24020,ga_sd_006,2564
2023,24030,ga_sd_001,18099
2023,24030,ga_sd_002,38655
2023,24030,ga_sd_003,2463
2023,24030,ga_sd_004,13
2023,24030,ga_sd_005,30020
2023,24030,ga_sd_006,1385
2023,24040,ga_sd_001,33757
2023,24040,ga_sd_002,76820
2023,24040,ga_sd_003,4422
2023,24040,ga_sd_004,18
2023,24040,ga_sd_005,71977
2023,24040,ga_sd_006,3474
2023,24050,ga_sd_001,26738
2023,24050,ga_sd_002,77065
2023,24050,ga_sd_003,3556
2023,24050,ga_sd_004,17
2023,24050,ga_sd_005,54379
2023,24050,ga_sd_006,3223
2023,25010,ga_sd_001,18819
2023,25010,ga_sd_002,35983
2023,25010,ga_sd_003,2669
2023,25010,ga_sd_004,13
2023,25010,ga_sd_005,46670
2023,25010,ga_sd_006,2463
2023,25020,ga_sd_001,19313
2023,25020,ga_sd_002,37801
2023,25020,ga_sd_003,3063
2023,25020,ga_sd_004,14
2023,25020,ga_sd_005,36392
2023,25020,ga_sd_006,2087
2023,25030,ga_sd_001,37010
2023,25030,ga_sd_002,80755
2023,25030,ga_sd_003,4788
2023,25030,ga_sd_004,27
2023,25030,ga_sd_005,82654
2023,25030,ga_sd_006,5286
