기준연도,격자코드,통계항목,통계값
2023,11020730,cp_bnu_015,N/A
2023,11020730,cp_bnu_016,36
2023,11020730,cp_bnu_017,24
2023,11020730,cp_bnu_018,27
2023,11020730,cp_bnu_019,85
2023,11030510,cp_bnu_003,63
2023,11030510,cp_bnu_004,N/A
2023,11030510,cp_bnu_005,N/A
2023,11030510,cp_bnu_006,50
2023,11030510,cp_bnu_007,383
2023,11030510,cp_bnu_008,21
2023,11030510,cp_bnu_009,212
2023,11030510,cp_bnu_010,60
2023,11030510,cp_bnu_011,13
2023,11030510,cp_bnu_012,88
2023,11030510,cp_bnu_013,92
2023,11030510,cp_bnu_014,30
2023,11030510,cp_bnu_015,N/A
2023,11030510,cp_bnu_016,65
2023,11030510,cp_bnu_017,41
2023,11030510,cp_bnu_018,29
2023,11030510,cp_bnu_019,125
2023,11030520,cp_bnu_003,29
2023,11030520,cp_bnu_005,N/A
2023,11030520,cp_bnu_006,20
2023,11030520,cp_bnu_007,200
2023,11030520,cp_bnu_008,12
2023,11030520,cp_bnu_009,226
2023,11030520,cp_bnu_010,26
2023,11030520,cp_bnu_011,N/A
2023,11030520,cp_bnu_012,40
2023,11030520,cp_bnu_013,48
2023,11030520,cp_bnu_014,12
2023,11030520,cp_bnu_015,N/A
2023,11030520,cp_bnu_016,21
2023,11030520,cp_bnu_017,17
2023,11030520,cp_bnu_018,16
2023,11030520,cp_bnu_019,64
2023,11030530,cp_bnu_003,88
2023,11030530,cp_bnu_004,N/A
2023,11030530,cp_bnu_005,N/A
2023,11030530,cp_bnu_006,46
2023,11030530,cp_bnu_007,358
2023,11030530,cp_bnu_008,55
2023,11030530,cp_bnu_009,500
2023,11030530,cp_bnu_010,100
2023,11030530,cp_bnu_011,71
2023,11030530,cp_bnu_012,116
2023,11030530,cp_bnu_013,155
2023,11030530,cp_bnu_014,82
2023,11030530,cp_bnu_015,N/A
2023,11030530,cp_bnu_016,51
2023,11030530,cp_bnu_017,80
2023,11030530,cp_bnu_018,60
2023,11030530,cp_bnu_019,151
2023,11030570,cp_bnu_001,N/A
2023,11030570,cp_bnu_003,45
2023,11030570,cp_bnu_005,N/A
2023,11030570,cp_bnu_006,45
2023,11030570,cp_bnu_007,601
2023,11030570,cp_bnu_008,24
2023,11030570,cp_bnu_009,91
2023,11030570,cp_bnu_010,60
2023,11030570,cp_bnu_011,8
2023,11030570,cp_bnu_012,90
2023,11030570,cp_bnu_013,63
2023,11030570,cp_bnu_014,34
2023,11030570,cp_bnu_015,N/A
2023,11030570,cp_bnu_016,56
2023,11030570,cp_bnu_017,23
2023,11030570,cp_bnu_018,24
2023,11030570,cp_bnu_019,92
2023,11030580,cp_bnu_003,30
2023,11030580,cp_bnu_005,N/A
2023,11030580,cp_bnu_006,32
2023,11030580,cp_bnu_007,242
2023,11030580,cp_bnu_008,16
2023,11030580,cp_bnu_009,53
2023,11030580,cp_bnu_010,46
2023,11030580,cp_bnu_011,N/A
2023,11030580,cp_bnu_012,55
2023,11030580,cp_bnu_013,60
2023,11030580,cp_bnu_014,19
2023,11030580,cp_bnu_015,N/A
2023,11030580,cp_bnu_016,53
2023,11030580,cp_bnu_017,33
2023,11030580,cp_bnu_018,19
2023,11030580,cp_bnu_019,39
2023,11030590,cp_bnu_003,39
2023,11030590,cp_bnu_004,N/A
2023,11030590,cp_bnu_006,46
2023,11030590,cp_bnu_007,314
2023,11030590,cp_bnu_008,18
2023,11030590,cp_bnu_009,127
2023,11030590,cp_bnu_010,18
2023,11030590,cp_bnu_011,6
2023,11030590,cp_bnu_012,59
2023,11030590,cp_bnu_013,39
2023,11030590,cp_bnu_014,13
2023,11030590,cp_bnu_015,N/A
2023,11030590,cp_bnu_016,45
2023,11030590,cp_bnu_017,27
2023,11030590,cp_bnu_018,16
2023,11030590,cp_bnu_019,81
2023,11030630,cp_bnu_003,14
2023,11030630,cp_bnu_004,N/A
2023,11030630,cp_bnu_006,27
2023,11030630,cp_bnu_007,422
2023,11030630,cp_bnu_008,6
2023,11030630,cp_bnu_009,147
2023,11030630,cp_bnu_010,65
2023,11030630,cp_bnu_011,192
2023,11030630,cp_bnu_012,130
2023,11030630,cp_bnu_013,91
2023,11030630,cp_bnu_014,26
2023,11030630,cp_bnu_015,N/A
2023,11030630,cp_bnu_016,116
2023,11030630,cp_bnu_017,58
2023,11030630,cp_bnu_018,53
2023,11030630,cp_bnu_019,118
2023,11030640,cp_bnu_003,11
2023,11030640,cp_bnu_005,N/A
2023,11030640,cp_bnu_006,21
2023,11030640,cp_bnu_007,203
2023,11030640,cp_bnu_008,9
2023,11030640,cp_bnu_009,35
2023,11030640,cp_bnu_010,29
2023,11030640,cp_bnu_011,N/A
2023,11030640,cp_bnu_012,40
2023,11030640,cp_bnu_013,23
2023,11030640,cp_bnu_014,12
2023,11030640,cp_bnu_015,N/A
2023,11030640,cp_bnu_016,26
2023,11030640,cp_bnu_017,11
2023,11030640,cp_bnu_018,6
2023,11030640,cp_bnu_019,42
2023,11030650,cp_bnu_003,40
2023,11030650,cp_bnu_006,19
2023,11030650,cp_bnu_007,630
2023,11030650,cp_bnu_008,12
2023,11030650,cp_bnu_009,593
2023,11030650,cp_bnu_010,62
2023,11030650,cp_bnu_011,25
2023,11030650,cp_bnu_012,118
2023,11030650,cp_bnu_013,103
2023,11030650,cp_bnu_014,28
2023,11030650,cp_bnu_015,5
2023,11030650,cp_bnu_016,27
2023,11030650,cp_bnu_017,19
2023,11030650,cp_bnu_018,32
2023,11030650,cp_bnu_019,125
2023,11030660,cp_bnu_003,44
2023,11030660,cp_bnu_006,40
2023,11030660,cp_bnu_007,311
2023,11030660,cp_bnu_008,10
2023,11030660,cp_bnu_009,223
2023,11030660,cp_bnu_010,46
2023,11030660,cp_bnu_011,15
2023,11030660,cp_bnu_012,87
2023,11030660,cp_bnu_013,117
2023,11030660,cp_bnu_014,21
2023,11030660,cp_bnu_015,N/A
2023,11030660,cp_bnu_016,25
2023,11030660,cp_bnu_017,21
2023,11030660,cp_bnu_018,25
2023,11030660,cp_bnu_019,78
2023,11030690,cp_bnu_003,22
2023,11030690,cp_bnu_004,N/A
2023,11030690,cp_bnu_005,N/A
2023,11030690,cp_bnu_006,35
2023,11030690,cp_bnu_007,232
2023,11030690,cp_bnu_008,25
2023,11030690,cp_bnu_009,45
2023,11030690,cp_bnu_010,52
2023,11030690,cp_bnu_011,10
2023,11030690,cp_bnu_012,56
2023,11030690,cp_bnu_013,76
2023,11030690,cp_bnu_014,32
2023,11030690,cp_bnu_015,N/A
2023,11030690,cp_bnu_016,42
2023,11030690,cp_bnu_017,16
2023,11030690,cp_bnu_018,17
2023,11030690,cp_bnu_019,54
2023,11030700,cp_bnu_003,30
2023,11030700,cp_bnu_004,N/A
2023,11030700,cp_bnu_006,43
2023,11030700,cp_bnu_007,249
2023,11030700,cp_bnu_008,15
2023,11030700,cp_bnu_009,183
2023,11030700,cp_bnu_010,23
2023,11030700,cp_bnu_011,N/A
2023,11030700,cp_bnu_012,90
2023,11030700,cp_bnu_013,41
2023,11030700,cp_bnu_014,16
2023,11030700,cp_bnu_015,N/A
2023,11030700,cp_bnu_016,25
2023,11030700,cp_bnu_017,29
2023,11030700,cp_bnu_018,21
