기준연도,격자코드,통계항목,통계값
2023,11030580,cp_bem_011,11
2023,11030580,cp_bem_012,89
2023,11030580,cp_bem_013,88
2023,11030580,cp_bem_014,113
2023,11030580,cp_bem_015,25
2023,11030580,cp_bem_016,225
2023,11030580,cp_bem_017,351
2023,11030580,cp_bem_018,58
2023,11030580,cp_bem_019,115
2023,11030590,cp_bem_003,93
2023,11030590,cp_bem_004,N/A
2023,11030590,cp_bem_006,83
2023,11030590,cp_bem_007,785
2023,11030590,cp_bem_008,26
2023,11030590,cp_bem_009,258
2023,11030590,cp_bem_010,90
2023,11030590,cp_bem_011,20
2023,11030590,cp_bem_012,101
2023,11030590,cp_bem_013,77
2023,11030590,cp_bem_014,32
2023,11030590,cp_bem_015,19
2023,11030590,cp_bem_016,62
2023,11030590,cp_bem_017,279
2023,11030590,cp_bem_018,25
2023,11030590,cp_bem_019,145
2023,11030630,cp_bem_003,29
2023,11030630,cp_bem_004,N/A
2023,11030630,cp_bem_006,44
2023,11030630,cp_bem_007,655
2023,11030630,cp_bem_008,6
2023,11030630,cp_bem_009,537
2023,11030630,cp_bem_010,93
2023,11030630,cp_bem_011,342
2023,11030630,cp_bem_012,411
2023,11030630,cp_bem_013,260
2023,11030630,cp_bem_014,32
2023,11030630,cp_bem_015,23
2023,11030630,cp_bem_016,675
2023,11030630,cp_bem_017,463
2023,11030630,cp_bem_018,125
2023,11030630,cp_bem_019,378
2023,11030640,cp_bem_003,27
2023,11030640,cp_bem_005,23
2023,11030640,cp_bem_006,23
2023,11030640,cp_bem_007,333
2023,11030640,cp_bem_008,11
2023,11030640,cp_bem_009,67
2023,11030640,cp_bem_010,66
2023,11030640,cp_bem_011,16
2023,11030640,cp_bem_012,86
2023,11030640,cp_bem_013,25
2023,11030640,cp_bem_014,16
2023,11030640,cp_bem_015,50
2023,11030640,cp_bem_016,35
2023,11030640,cp_bem_017,184
2023,11030640,cp_bem_018,46
2023,11030640,cp_bem_019,77
2023,11030650,cp_bem_003,87
2023,11030650,cp_bem_006,44
2023,11030650,cp_bem_007,1117
2023,11030650,cp_bem_008,54
2023,11030650,cp_bem_009,2229
2023,11030650,cp_bem_010,170
2023,11030650,cp_bem_011,119
2023,11030650,cp_bem_012,188
2023,11030650,cp_bem_013,369
2023,11030650,cp_bem_014,175
2023,11030650,cp_bem_015,2287
2023,11030650,cp_bem_016,303
2023,11030650,cp_bem_017,360
2023,11030650,cp_bem_018,71
2023,11030650,cp_bem_019,176
2023,11030660,cp_bem_003,72
2023,11030660,cp_bem_006,140
2023,11030660,cp_bem_007,646
2023,11030660,cp_bem_008,31
2023,11030660,cp_bem_009,576
2023,11030660,cp_bem_010,178
2023,11030660,cp_bem_011,44
2023,11030660,cp_bem_012,122
2023,11030660,cp_bem_013,379
2023,11030660,cp_bem_014,411
2023,11030660,cp_bem_015,20
2023,11030660,cp_bem_016,151
2023,11030660,cp_bem_017,72
2023,11030660,cp_bem_018,54
2023,11030660,cp_bem_019,136
2023,11030690,cp_bem_003,48
2023,11030690,cp_bem_004,N/A
2023,11030690,cp_bem_005,N/A
2023,11030690,cp_bem_006,649
2023,11030690,cp_bem_007,603
2023,11030690,cp_bem_008,98
