기준년도,행정구역코드,통계항목,통계값
2023,11020540,ho_yr_004,51
2023,11020540,ho_yr_003,49
2023,11020540,ho_yr_002,53
2023,11020540,ho_yr_001,457
2023,11020540,ho_yr_015,N/A
2023,11020540,ho_yr_016,N/A
2023,11020540,ho_yr_017,41
2023,11020540,ho_yr_018,20
2023,11020550,ho_yr_012,N/A
2023,11020550,ho_yr_011,N/A
2023,11020550,ho_yr_010,N/A
2023,11020550,ho_yr_009,N/A
2023,11020550,ho_yr_008,N/A
2023,11020550,ho_yr_007,N/A
2023,11020550,ho_yr_006,235
2023,11020550,ho_yr_005,11
2023,11020550,ho_yr_004,29
2023,11020550,ho_yr_003,56
2023,11020550,ho_yr_002,24
2023,11020550,ho_yr_001,144
2023,11020550,ho_yr_015,N/A
2023,11020550,ho_yr_016,33
2023,11020550,ho_yr_017,N/A
2023,11020550,ho_yr_018,9
2023,11020550,ho_yr_019,17
2023,11020570,ho_yr_014,148
2023,11020570,ho_yr_013,58
2023,11020570,ho_yr_012,26
2023,11020570,ho_yr_011,8
2023,11020570,ho_yr_010,N/A
2023,11020570,ho_yr_008,N/A
2023,11020570,ho_yr_006,N/A
2023,11020570,ho_yr_005,28
2023,11020570,ho_yr_004,47
2023,11020570,ho_yr_003,192
2023,11020570,ho_yr_002,306
2023,11020570,ho_yr_001,266
2023,11020570,ho_yr_015,N/A
2023,11020570,ho_yr_016,16
2023,11020570,ho_yr_018,43
2023,11020570,ho_yr_019,15
2023,11020580,ho_yr_014,15
2023,11020580,ho_yr_013,9
2023,11020580,ho_yr_011,14
2023,11020580,ho_yr_010,27
2023,11020580,ho_yr_009,55
2023,11020580,ho_yr_008,43
2023,11020580,ho_yr_007,98
2023,11020580,ho_yr_006,N/A
2023,11020580,ho_yr_005,74
2023,11020580,ho_yr_004,911
2023,11020580,ho_yr_003,749
2023,11020580,ho_yr_002,109
2023,11020580,ho_yr_001,280
2023,11020580,ho_yr_015,17
2023,11020580,ho_yr_018,45
2023,11020580,ho_yr_019,N/A
2023,11020590,ho_yr_014,42
2023,11020590,ho_yr_012,129
2023,11020590,ho_yr_011,17
2023,11020590,ho_yr_010,35
2023,11020590,ho_yr_008,N/A
2023,11020590,ho_yr_007,18
2023,11020590,ho_yr_006,N/A
2023,11020590,ho_yr_005,268
2023,11020590,ho_yr_004,42
2023,11020590,ho_yr_003,84
2023,11020590,ho_yr_002,25
2023,11020590,ho_yr_001,748
2023,11020590,ho_yr_015,45
2023,11020590,ho_yr_016,157
2023,11020590,ho_yr_017,31
2023,11020590,ho_yr_018,N/A
2023,11020590,ho_yr_019,644
2023,11020600,ho_yr_014,N/A
2023,11020600,ho_yr_006,N/A
2023,11020600,ho_yr_005,43
2023,11020600,ho_yr_004,6
2023,11020600,ho_yr_003,8
2023,11020600,ho_yr_002,7
2023,11020600,ho_yr_001,166
2023,11020600,ho_yr_019,928
2023,11020650,ho_yr_014,11
2023,11020650,ho_yr_013,N/A
2023,11020650,ho_yr_012,65
2023,11020650,ho_yr_011,31
2023,11020650,ho_yr_010,98
2023,11020650,ho_yr_009,53
2023,11020650,ho_yr_008,9
2023,11020650,ho_yr_007,946
2023,11020650,ho_yr_006,N/A
2023,11020650,ho_yr_005,56
2023,11020650,ho_yr_004,390
2023,11020650,ho_yr_003,442
2023,11020650,ho_yr_002,105
2023,11020650,ho_yr_001,207
2023,11020650,ho_yr_015,914
2023,11020650,ho_yr_016,N/A
2023,11020650,ho_yr_017,12
2023,11020650,ho_yr_018,N/A
2023,11020650,ho_yr_019,23
2023,11020670,ho_yr_014,164
2023,11020670,ho_yr_013,83
2023,11020670,ho_yr_012,56
2023,11020670,ho_yr_011,72
2023,11020670,ho_yr_010,143
2023,11020670,ho_yr_009,123
2023,11020670,ho_yr_008,6
2023,11020670,ho_yr_006,365
2023,11020670,ho_yr_005,1786
2023,11020670,ho_yr_004,116
2023,11020670,ho_yr_003,209
2023,11020670,ho_yr_002,173
2023,11020670,ho_yr_001,279
2023,11020670,ho_yr_015,138
2023,11020670,ho_yr_018,29
2023,11020680,ho_yr_014,200
2023,11020680,ho_yr_013,1372
2023,11020680,ho_yr_012,13
2023,11020680,ho_yr_011,27
2023,11020680,ho_yr_010,N/A
2023,11020680,ho_yr_009,11
2023,11020680,ho_yr_008,437
2023,11020680,ho_yr_007,95
2023,11020680,ho_yr_006,6
2023,11020680,ho_yr_005,213
2023,11020680,ho_yr_004,1062
2023,11020680,ho_yr_003,138
2023,11020680,ho_yr_002,277
2023,11020680,ho_yr_001,200
2023,11020680,ho_yr_015,9
2023,11020680,ho_yr_016,5
2023,11020680,ho_yr_017,15
2023,11020680,ho_yr_018,35
2023,11020690,ho_yr_014,90
2023,11020690,ho_yr_013,60
2023,11020690,ho_yr_012,262
2023,11020690,ho_yr_011,54
2023,11020690,ho_yr_010,398
2023,11020690,ho_yr_009,27
2023,11020690,ho_yr_008,22
2023,11020690,ho_yr_007,N/A
2023,11020690,ho_yr_006,N/A
2023,11020690,ho_yr_005,65
2023,11020690,ho_yr_004,84
2023,11020690,ho_yr_003,513
2023,11020690,ho_yr_002,131
2023,11020690,ho_yr_001,527
2023,11020690,ho_yr_015,20
2023,11020690,ho_yr_016,25
2023,11020690,ho_yr_017,20
2023,11020690,ho_yr_018,10
2023,11020700,ho_yr_014,21
2023,11020700,ho_yr_013,59
2023,11020700,ho_yr_012,67
2023,11020700,ho_yr_011,101
2023,11020700,ho_yr_010,67
2023,11020700,ho_yr_009,124
2023,11020700,ho_yr_008,70
2023,11020700,ho_yr_007,27
2023,11020700,ho_yr_006,17
2023,11020700,ho_yr_005,187
2023,11020700,ho_yr_004,1652
2023,11020700,ho_yr_003,1084
2023,11020700,ho_yr_002,395
2023,11020700,ho_yr_001,434
2023,11020700,ho_yr_015,48
2023,11020700,ho_yr_016,84
2023,11020700,ho_yr_017,40
2023,11020700,ho_yr_018,43
2023,11020700,ho_yr_019,N/A
2023,11020710,ho_yr_013,17
2023,11020710,ho_yr_012,14
2023,11020710,ho_yr_011,8
2023,11020710,ho_yr_010,11
2023,11020710,ho_yr_009,22
2023,11020710,ho_yr_008,78
2023,11020710,ho_yr_007,N/A
2023,11020710,ho_yr_006,12
2023,11020710,ho_yr_005,121
2023,11020710,ho_yr_004,5247
2023,11020710,ho_yr_003,507
2023,11020710,ho_yr_002,98
2023,11020710,ho_yr_001,170
2023,11020710,ho_yr_015,33
2023,11020710,ho_yr_016,31
2023,11020710,ho_yr_017,172
2023,11020710,ho_yr_019,N/A
2023,11020720,ho_yr_014,N/A
2023,11020720,ho_yr_013,16
2023,11020720,ho_yr_012,25
2023,11020720,ho_yr_011,83
2023,11020720,ho_yr_010,37
2023,11020720,ho_yr_009,22
2023,11020720,ho_yr_008,56
2023,11020720,ho_yr_007,73
2023,11020720,ho_yr_006,N/A
2023,11020720,ho_yr_005,6
2023,11020720,ho_yr_004,227
2023,11020720,ho_yr_003,3900
2023,11020720,ho_yr_002,98
2023,11020720,ho_yr_001,228
2023,11020720,ho_yr_015,30
2023,11020720,ho_yr_016,21
2023,11020720,ho_yr_017,6
2023,11020720,ho_yr_018,N/A
2023,11020720,ho_yr_019,N/A
2023,11020730,ho_yr_014,19
2023,11020730,ho_yr_013,N/A
2023,11020730,ho_yr_012,42
2023,11020730,ho_yr_011,N/A
2023,11020730,ho_yr_010,N/A
2023,11020730,ho_yr_009,N/A
2023,11020730,ho_yr_008,N/A
2023,11020730,ho_yr_007,891
2023,11020730,ho_yr_006,N/A
2023,11020730,ho_yr_005,529
2023,11020730,ho_yr_004,304
2023,11020730,ho_yr_003,1181
2023,11020730,ho_yr_002,67
2023,11020730,ho_yr_001,53
2023,11020730,ho_yr_015,44
2023,11020730,ho_yr_017,N/A
2023,11030510,ho_yr_014,28
2023,11030510,ho_yr_013,101
2023,11030510,ho_yr_012,67
2023,11030510,ho_yr_011,151
2023,11030510,ho_yr_010,107
2023,11030510,ho_yr_009,113
2023,11030510,ho_yr_008,183
2023,11030510,ho_yr_007,52
2023,11030510,ho_yr_006,41
2023,11030510,ho_yr_005,614
2023,11030510,ho_yr_004,970
2023,11030510,ho_yr_003,956
2023,11030510,ho_yr_002,617
2023,11030510,ho_yr_001,844
2023,11030510,ho_yr_015,44
2023,11030510,ho_yr_016,104
2023,11030510,ho_yr_017,99
2023,11030510,ho_yr_018,62
2023,11030510,ho_yr_019,78
2023,11030520,ho_yr_014,7
2023,11030520,ho_yr_011,11
2023,11030520,ho_yr_010,9
2023,11030520,ho_yr_009,N/A
2023,11030520,ho_yr_008,6
2023,11030520,ho_yr_007,17
2023,11030520,ho_yr_006,23
2023,11030520,ho_yr_005,536
2023,11030520,ho_yr_004,275
2023,11030520,ho_yr_003,652
2023,11030520,ho_yr_002,1114
2023,11030520,ho_yr_001,295
2023,11030520,ho_yr_016,28
2023,11030520,ho_yr_017,N/A
2023,11030520,ho_yr_018,14
2023,11030520,ho_yr_019,N/A
2023,11030530,ho_yr_011,N/A
2023,11030530,ho_yr_010,65
2023,11030530,ho_yr_009,278
2023,11030530,ho_yr_005,106
2023,11030530,ho_yr_004,425
2023,11030530,ho_yr_003,79
2023,11030530,ho_yr_002,83
2023,11030530,ho_yr_001,642
2023,11030530,ho_yr_018,N/A
2023,11030570,ho_yr_014,23
2023,11030570,ho_yr_013,N/A
2023,11030570,ho_yr_012,N/A
2023,11030570,ho_yr_011,N/A
2023,11030570,ho_yr_010,32
2023,11030570,ho_yr_009,139
2023,11030570,ho_yr_008,8
2023,11030570,ho_yr_006,N/A
2023,11030570,ho_yr_005,472
2023,11030570,ho_yr_004,1842
2023,11030570,ho_yr_003,658
2023,11030570,ho_yr_002,102
2023,11030570,ho_yr_001,920
2023,11030570,ho_yr_015,118
2023,11030570,ho_yr_016,59
2023,11030570,ho_yr_017,156
2023,11030570,ho_yr_018,169
2023,11030570,ho_yr_019,100
2023,11030580,ho_yr_014,266
2023,11030580,ho_yr_013,102
2023,11030580,ho_yr_012,112
2023,11030580,ho_yr_011,46
2023,11030580,ho_yr_010,62
2023,11030580,ho_yr_009,27
2023,11030580,ho_yr_008,54
2023,11030580,ho_yr_007,15
2023,11030580,ho_yr_006,309
2023,11030580,ho_yr_005,282
2023,11030580,ho_yr_004,506
2023,11030580,ho_yr_003,574
2023,11030580,ho_yr_002,215
2023,11030580,ho_yr_001,131
2023,11030580,ho_yr_015,549
2023,11030580,ho_yr_016,92
2023,11030580,ho_yr_017,65
2023,11030580,ho_yr_018,455
2023,11030580,ho_yr_019,8
2023,11030590,ho_yr_014,90
2023,11030590,ho_yr_013,186
2023,11030590,ho_yr_012,104
2023,11030590,ho_yr_011,68
2023,11030590,ho_yr_010,48
2023,11030590,ho_yr_009,139
2023,11030590,ho_yr_008,46
2023,11030590,ho_yr_007,202
2023,11030590,ho_yr_006,16
2023,11030590,ho_yr_005,241
2023,11030590,ho_yr_004,2292
2023,11030590,ho_yr_003,247
2023,11030590,ho_yr_002,59
2023,11030590,ho_yr_001,245
2023,11030590,ho_yr_015,55
2023,11030590,ho_yr_016,99
2023,11030590,ho_yr_017,75
2023,11030590,ho_yr_018,28
2023,11030590,ho_yr_019,25
2023,11030630,ho_yr_011,457
2023,11030630,ho_yr_005,68
2023,11030630,ho_yr_004,2003
2023,11030630,ho_yr_003,3979
2023,11030630,ho_yr_001,2049
2023,11030640,ho_yr_012,N/A
2023,11030640,ho_yr_011,5
2023,11030640,ho_yr_005,108
2023,11030640,ho_yr_004,354
2023,11030640,ho_yr_003,1634
2023,11030640,ho_yr_002,128
2023,11030640,ho_yr_001,904
2023,11030640,ho_yr_016,26
2023,11030640,ho_yr_018,19
2023,11030650,ho_yr_014,N/A
2023,11030650,ho_yr_013,9
2023,11030650,ho_yr_011,14
2023,11030650,ho_yr_010,N/A
2023,11030650,ho_yr_008,19
2023,11030650,ho_yr_007,N/A
2023,11030650,ho_yr_006,N/A
2023,11030650,ho_yr_005,49
2023,11030650,ho_yr_004,194
2023,11030650,ho_yr_003,524
2023,11030650,ho_yr_002,719
2023,11030650,ho_yr_001,287
2023,11030650,ho_yr_015,N/A
2023,11030650,ho_yr_016,40
2023,11030650,ho_yr_017,45
2023,11030650,ho_yr_018,34
2023,11030650,ho_yr_019,30
2023,11030660,ho_yr_014,12
2023,11030660,ho_yr_013,10
2023,11030660,ho_yr_012,17
2023,11030660,ho_yr_011,32
2023,11030660,ho_yr_010,25
2023,11030660,ho_yr_009,22
2023,11030660,ho_yr_008,50
2023,11030660,ho_yr_007,32
2023,11030660,ho_yr_006,13
2023,11030660,ho_yr_005,203
2023,11030660,ho_yr_004,272
2023,11030660,ho_yr_003,1138
2023,11030660,ho_yr_002,352
2023,11030660,ho_yr_001,481
2023,11030660,ho_yr_015,9
2023,11030660,ho_yr_016,28
2023,11030660,ho_yr_017,29
2023,11030660,ho_yr_018,22
2023,11030660,ho_yr_019,82
2023,11030690,ho_yr_014,27
2023,11030690,ho_yr_013,17
2023,11030690,ho_yr_009,14
2023,11030690,ho_yr_008,N/A
2023,11030690,ho_yr_007,747
2023,11030690,ho_yr_006,16
2023,11030690,ho_yr_005,30
2023,11030690,ho_yr_004,520
2023,11030690,ho_yr_003,550
2023,11030690,ho_yr_002,1433
2023,11030690,ho_yr_001,528
2023,11030690,ho_yr_015,14
2023,11030690,ho_yr_016,42
2023,11030690,ho_yr_017,N/A
2023,11030690,ho_yr_019,12
2023,11030700,ho_yr_004,446
2023,11030700,ho_yr_003,1349
2023,11030700,ho_yr_002,615
2023,11030700,ho_yr_001,849
2023,11030710,ho_yr_014,123
2023,11030710,ho_yr_013,112
2023,11030710,ho_yr_012,95
2023,11030710,ho_yr_011,17
2023,11030710,ho_yr_010,37
2023,11030710,ho_yr_009,54
2023,11030710,ho_yr_008,24
2023,11030710,ho_yr_007,83
2023,11030710,ho_yr_006,54
2023,11030710,ho_yr_005,744
2023,11030710,ho_yr_004,535
2023,11030710,ho_yr_003,1875
2023,11030710,ho_yr_002,717
2023,11030710,ho_yr_001,861
2023,11030710,ho_yr_015,171
2023,11030710,ho_yr_016,137
2023,11030710,ho_yr_017,230
2023,11030710,ho_yr_018,107
2023,11030710,ho_yr_019,153
2023,11030720,ho_yr_014,150
2023,11030720,ho_yr_013,148
2023,11030720,ho_yr_012,159
2023,11030720,ho_yr_011,308
2023,11030720,ho_yr_010,561
2023,11030720,ho_yr_009,128
2023,11030720,ho_yr_008,68
2023,11030720,ho_yr_007,837
2023,11030720,ho_yr_006,243
2023,11030720,ho_yr_005,1074
2023,11030720,ho_yr_004,280
2023,11030720,ho_yr_003,290
2023,11030720,ho_yr_002,76
2023,11030720,ho_yr_001,343
2023,11030720,ho_yr_015,104
2023,11030720,ho_yr_016,187
2023,11030720,ho_yr_017,189
2023,11030720,ho_yr_018,933
2023,11030720,ho_yr_019,30
2023,11030730,ho_yr_014,51
2023,11030730,ho_yr_013,357
2023,11030730,ho_yr_012,17
2023,11030730,ho_yr_011,N/A
2023,11030730,ho_yr_010,17
2023,11030730,ho_yr_008,175
2023,11030730,ho_yr_007,57
2023,11030730,ho_yr_005,2744
2023,11030730,ho_yr_004,362
2023,11030730,ho_yr_003,134
2023,11030730,ho_yr_002,164
2023,11030730,ho_yr_001,849
