기준년도,행정구역코드,통계항목,통계값
2023,11230510,to_in_006,13.5
2023,11230511,to_in_006,16
2023,11230520,to_in_006,4.6
2023,11230530,to_in_006,8.4
2023,11230580,to_in_006,12.4
2023,11230590,to_in_006,16
2023,11230600,to_in_006,25.2
2023,11230630,to_in_006,8.8
2023,11230640,to_in_006,4.4
2023,11230650,to_in_006,18.6
2023,11230660,to_in_006,17.9
2023,11230670,to_in_006,21.4
2023,11230680,to_in_006,19.3
2023,11230710,to_in_006,15.3
2023,11230720,to_in_006,21.9
2023,11230730,to_in_006,9.8
2023,11230750,to_in_006,8.4
2023,11230760,to_in_006,20.4
2023,11230770,to_in_006,17.8
2023,11230780,to_in_006,14.7
2023,11230790,to_in_006,20.3
2023,11230800,to_in_006,21.1
2023,11240510,to_in_006,9.8
2023,11240520,to_in_006,14.8
2023,11240530,to_in_006,10
2023,11240540,to_in_006,16.2
2023,11240550,to_in_006,10.7
2023,11240560,to_in_006,8.6
2023,11240570,to_in_006,13.9
2023,11240580,to_in_006,6.3
2023,11240590,to_in_006,17.6
2023,11240600,to_in_006,13.6
2023,11240610,to_in_006,7.7
2023,11240620,to_in_006,16
2023,11240630,to_in_006,8
2023,11240640,to_in_006,8.4
2023,11240650,to_in_006,10.7
2023,11240660,to_in_006,23.6
2023,11240670,to_in_006,15.7
2023,11240680,to_in_006,12.1
2023,11240690,to_in_006,9.1
2023,11240710,to_in_006,7.1
2023,11240750,to_in_006,26.8
2023,11240770,to_in_006,19.3
2023,11240780,to_in_006,13.6
2023,11240790,to_in_006,26.3
2023,11240800,to_in_006,20.2
2023,11240810,to_in_006,14.8
2023,11240820,to_in_006,32.7
2023,11250530,to_in_006,18
2023,11250540,to_in_006,17.1
2023,11250550,to_in_006,26.8
2023,11250560,to_in_006,23.6
2023,11250580,to_in_006,15.8
2023,11250590,to_in_006,22.4
2023,11250610,to_in_006,10.3
2023,11250630,to_in_006,8.2
2023,11250650,to_in_006,14.8
2023,11250660,to_in_006,7.4
2023,11250670,to_in_006,9.9
2023,11250700,to_in_006,0
2023,11250710,to_in_006,13.6
2023,11250720,to_in_006,11.7
2023,11250730,to_in_006,9.4
2023,11250740,to_in_006,10.1
2023,11250750,to_in_006,20.7
2023,11250760,to_in_006,27.4
2023,11250770,to_in_006,21.3
2023,21010510,to_in_006,2.2
2023,21010520,to_in_006,5.8
2023,21010530,to_in_006,6.2
2023,21010540,to_in_006,6.5
2023,21010560,to_in_006,5.2
2023,21010570,to_in_006,7.4
2023,21010580,to_in_006,2.3
